Ticker,Date,Price,sell_price,sell_date,closest_above,Earnings Offset Closest,average_duration,total_days_below_threshold,63d %,daily delta,Pwin,date_number_buy,date_number_sell
HTHT,2022-05-20,28.62,30.29,2022-05-26,-33,-5.0,21.0,105.0,-0.3459780621572211,-0.0055594162612925,93.9655,2112,2116.0
AON,2022-05-20,262.71,281.68,2022-05-27,-21,15.0,0.0,0.0,-0.2125236054075118,-0.0148128703217582,90.9091,2112,2117.0
UNP,2022-05-20,213.58,225.39,2022-06-02,-35,21.0,0.0,0.0,-0.2280891972966134,-0.0134872979214779,95.2381,2112,2120.0
TDY,2022-05-20,386.1,414.22,2022-06-02,-22,17.0,4.0,21.0,-0.2098315698995149,-0.0115207373271889,88.2353,2112,2120.0
CRI,2022-05-20,75.45,82.81,2022-07-19,-36,15.0,2.0,8.0,-0.2396452685679734,-0.0389759266335498,97.1429,2112,2151.0
BALL,2022-05-20,68.98,73.73,2022-05-27,-20,11.0,0.0,0.0,-0.2679613711132336,-0.0103299856527976,83.3333,2112,2117.0
TRN,2022-05-20,23.95,25.36,2022-06-02,-18,17.0,3.0,6.0,-0.3219139297848244,-0.0172343044727124,83.0,2112,2120.0
DY,2022-05-20,79.61,94.21,2022-05-25,-45,-3.0,14.0,86.0,-0.217438317113929,-0.000251161622504,85.9504,2112,2115.0
AZTA,2022-05-20,69.62,73.28,2022-05-26,-37,9.0,8.0,116.0,-0.213777526821005,-0.0091090236265299,89.1304,2112,2116.0
WSO,2022-05-20,246.68,263.11,2022-06-02,-44,21.0,0.0,0.0,-0.2011916712541692,-0.0023457089703146,100.0,2112,2120.0
JOE,2022-05-20,47.33,50.86,2022-05-27,-22,17.0,5.0,33.0,-0.2242255367972463,-0.0065071368597817,80.3922,2112,2117.0
MRVL,2022-05-20,54.07,56.99,2022-05-26,-32,-4.0,9.0,95.0,-0.2900472689075629,-0.0038688282977155,80.0,2112,2116.0
INTC,2022-05-20,41.65,44.55,2022-05-27,-37,16.0,10.0,52.0,-0.2028708133971292,-0.008569388240895,100.0,2112,2117.0
LGIH,2022-05-23,92.45,98.79,2022-05-27,-43,14.0,7.0,68.0,-0.3018426219604289,-0.0442468727385506,83.2,2113,2117.0
EPAM,2022-05-23,314.66,340.35,2022-05-27,-62,12.0,1.0,1.0,-0.2643662037686445,-0.017884453322513,80.0,2113,2117.0
TSCO,2022-05-23,176.84,185.9,2022-05-26,-23,22.0,0.0,0.0,-0.255034122504002,-0.0173371860413426,94.0,2113,2116.0
RGLD,2022-05-23,113.87,120.53,2023-01-05,-23,13.0,4.0,18.0,-0.2218273764778241,-0.0047198671444803,91.7808,2113,2269.0
HTHT,2022-05-23,28.21,30.29,2022-05-26,-34,-4.0,21.0,105.0,-0.3434954619501977,-0.0143256464011181,93.1624,2113,2116.0
PTCT,2022-05-23,32.2,34.07,2022-06-21,-22,14.0,15.0,123.0,-0.2880831306654874,-0.0040210330961953,90.7216,2113,2132.0
ICUI,2022-05-23,180.67,192.48,2023-01-27,-23,10.0,14.0,28.0,-0.2699022064171988,-0.0004978977649923,94.1176,2113,2284.0
PAAS,2022-05-23,22.22,23.99,2022-06-02,-23,8.0,4.0,96.0,-0.2580968280467446,-0.008920606601249,85.1852,2113,2120.0
CALM,2022-05-23,45.94,48.42,2022-06-23,-32,-38.0,0.0,0.0,-0.2242485646740966,-0.0039028620988724,96.5517,2113,2134.0
THRM,2022-05-23,65.16,68.94,2022-05-31,-57,13.0,0.0,0.0,-0.2690970274817723,-0.0051908396946565,89.2308,2113,2118.0
CRI,2022-05-23,75.37,82.81,2022-07-19,-37,16.0,2.0,8.0,-0.2404514763680338,-0.0010603048376407,94.4444,2113,2151.0
OLED,2022-05-24,116.75,123.75,2022-05-26,-25,13.0,10.0,119.0,-0.3349473084591284,-0.0435031951499262,86.5772,2114,2116.0
LEN,2022-05-24,71.99,75.73,2022-05-25,-46,-18.0,18.0,92.0,-0.2220661335638644,-0.0291301416048551,80.303,2114,2115.0
SWKS,2022-05-24,99.88,108.71,2022-05-27,-34,15.0,5.0,38.0,-0.2880461900349276,-0.0233695120758775,80.8219,2114,2117.0
TXRH,2022-05-24,69.92,75.82,2022-05-25,-21,13.0,1.0,4.0,-0.2633020756506163,-0.0177016015734757,85.0,2114,2115.0
ODP,2022-05-24,37.38,40.33,2022-06-07,-39,14.0,6.0,79.0,-0.211392405063291,-0.0400616332819721,80.4348,2114,2123.0
POOL,2022-05-24,389.2,414.51,2022-06-02,-46,23.0,6.0,52.0,-0.2014936090765475,-0.038442533847218,88.2353,2114,2120.0
LGIH,2022-05-24,88.67,96.24,2022-05-26,-44,15.0,7.0,68.0,-0.3303881588883853,-0.0408869659275283,82.5397,2114,2116.0
IAC,2022-05-24,79.7,84.07,2022-05-26,-28,11.0,6.0,40.0,-0.3092988993846953,-0.036625166203312,80.9524,2114,2116.0
SUPN,2022-05-24,26.98,28.4,2022-05-27,-32,11.0,6.0,59.0,-0.2122627737226277,-0.0062615101289134,90.625,2114,2117.0
CHDN,2022-05-24,89.76,99.095,2022-05-26,-35,19.0,9.0,57.0,-0.2650454433800048,-0.0322893644547462,93.3333,2114,2116.0
NOW,2022-05-24,419.65,452.29,2022-05-25,-28,19.0,4.0,55.0,-0.2979506482643246,-0.0243420440807217,95.2381,2114,2115.0
TECH,2022-05-24,89.2925,96.64,2022-05-27,-32,14.0,7.0,51.0,-0.2056710775047258,-0.0201366217662066,100.0,2114,2117.0
NWSA,2022-05-24,16.55,17.68,2022-05-27,-14,13.0,0.0,0.0,-0.2791811846689895,-0.0499425947187142,97.3684,2114,2117.0
IPGP,2022-05-24,95.02,100.01,2022-05-26,-39,15.0,13.0,107.0,-0.3117485151383456,-0.041073771319003,81.5126,2114,2116.0
CRI,2022-05-24,72.3,77.94,2022-05-26,-23,17.0,2.0,8.0,-0.2713897006953543,-0.0407323868913361,91.8919,2114,2116.0
CALM,2022-05-24,45.26,48.16,2022-05-27,-32,-37.0,0.0,0.0,-0.2357311719013847,-0.0148019155420112,93.3333,2114,2117.0
BC,2022-05-24,67.95,71.81,2022-05-25,-39,18.0,7.0,35.0,-0.2999896981559699,-0.0338404663728137,87.7551,2114,2115.0
TTEC,2022-05-24,62.13,65.32,2022-05-26,-21,14.0,11.0,59.0,-0.2870094101445949,-0.0156844106463877,98.2143,2114,2116.0
PTCT,2022-05-24,31.36,34.07,2022-06-21,-21,15.0,15.0,123.0,-0.3066548750829095,-0.0260869565217392,90.2564,2114,2132.0
DHI,2022-05-24,65.63,69.0,2022-05-25,-44,20.0,14.0,100.0,-0.2506279972596483,-0.0268386714116252,84.3137,2114,2115.0
COLM,2022-05-24,72.56,77.25,2022-05-27,-35,18.0,4.0,19.0,-0.2329809725158561,-0.0219706159859818,89.1892,2114,2117.0
ALV,2022-05-24,73.85,77.56,2022-05-27,-63,22.0,0.0,0.0,-0.2250786988457502,-0.0314754098360656,87.5,2114,2117.0
HELE,2022-05-24,175.8,185.19,2022-05-31,-18,19.0,2.0,16.0,-0.2006547537852953,-0.0265241707735754,97.1429,2114,2118.0
MODG,2022-05-24,18.93,20.95,2022-05-26,-35,10.0,5.0,100.0,-0.2446129289704708,-0.0458669354838709,89.0625,2114,2116.0
THRM,2022-05-24,64.32,68.94,2022-05-31,-58,14.0,0.0,0.0,-0.278519349411105,-0.0128913443830571,87.8788,2114,2118.0
TSCO,2022-05-24,170.53,185.9,2022-05-26,-23,23.0,0.0,0.0,-0.2816159743870586,-0.0356819724044333,92.1569,2114,2116.0
GWRE,2022-05-24,75.8,79.97,2022-05-26,-35,-9.0,17.0,124.0,-0.2178309771953358,-0.0218092657117047,88.4615,2114,2116.0
ICUI,2022-05-24,180.13,192.48,2023-01-27,-24,11.0,14.0,28.0,-0.2720843772730946,-0.0029888747440083,91.4286,2114,2284.0
VC,2022-05-24,100.99,106.87,2022-05-27,-63,18.0,4.0,79.0,-0.2079836875539173,-0.0220780478357702,85.3211,2114,2117.0
IDXX,2022-05-24,362.16,384.92,2022-05-26,-20,14.0,10.0,52.0,-0.3456201214223764,-0.0167512828170389,93.3333,2114,2116.0
DIOD,2022-05-24,71.33,77.39,2022-05-27,-38,14.0,11.0,105.0,-0.2442254714981987,-0.0212678375411635,94.3662,2114,2117.0
DVA,2022-05-24,93.41,99.31,2022-10-26,-23,13.0,18.0,36.0,-0.242908088831253,-0.0089124668435013,85.7143,2114,2221.0
TMHC,2022-05-24,26.31,27.89,2022-05-25,-58,19.0,6.0,54.0,-0.2029687973341412,-0.0316525579683475,87.6543,2114,2115.0
CORT,2022-05-24,20.0,21.0,2022-05-27,-28,13.0,12.0,121.0,-0.2094861660079051,-0.0024937655860349,85.9155,2114,2117.0
CORT,2022-05-25,19.94,21.0,2022-05-27,-29,14.0,12.0,121.0,-0.2118577075098814,-0.0029999999999998,85.3147,2115,2117.0
TTWO,2022-05-25,122.08,129.05,2022-06-02,-36,7.0,4.0,39.0,-0.2613746369796709,-0.0049718803488466,82.0,2115,2120.0
PTCT,2022-05-25,30.58,34.07,2022-06-21,-22,16.0,15.0,123.0,-0.3239000663276586,-0.0248724489795918,89.7959,2115,2132.0
TDY,2022-05-25,387.78,414.22,2022-06-02,-25,20.0,4.0,25.0,-0.2063933855882774,-0.0076007677543187,83.3333,2115,2120.0
TFX,2022-05-25,283.01,,,-37,19.0,5.0,23.0,-0.2024067863483921,-0.0073655781978886,87.5,2115,
REXR,2022-05-25,62.3,65.47,2022-06-02,-18,26.0,2.0,4.0,-0.2570951585976628,-0.004156010230179,81.25,2115,2120.0
DSGX,2022-05-25,59.14,63.23,2022-06-02,-35,-4.0,8.0,56.0,-0.2493018532622493,-0.0042094628725374,96.9697,2115,2120.0
CLH,2022-05-25,88.72,93.44,2022-05-27,-35,15.0,2.0,18.0,-0.2143805897458602,-0.0058269834155086,92.1053,2115,2117.0
TECH,2022-05-25,88.2025,96.64,2022-05-27,-33,15.0,6.0,52.0,-0.2153675080618258,-0.012207072262508,97.0588,2115,2117.0
HMC,2022-05-25,24.57,25.84,2022-06-02,-62,8.0,2.0,2.0,-0.208695652173913,-0.0152304609218436,92.8571,2115,2120.0
FFIV,2022-05-25,157.29,167.29,2022-05-27,-22,21.0,5.0,47.0,-0.2702514614456713,-0.0019670050761421,84.4444,2115,2117.0
WSO,2022-05-25,244.01,263.11,2022-06-02,-36,24.0,3.0,3.0,-0.2098377643211036,-0.0001639008399918,91.6667,2115,2120.0
UPS,2022-05-25,173.86,184.07,2022-06-02,-39,21.0,4.0,12.0,-0.2184311081141828,-0.001435873872839,86.3636,2115,2120.0
MKTX,2022-05-25,276.54,298.23,2023-01-05,-39,25.0,6.0,50.0,-0.2749914794326612,-0.0088882517382264,82.3529,2115,2269.0
GIL,2022-05-25,29.54,31.48,2022-05-31,-25,15.0,13.0,13.0,-0.2594635246929055,-0.0040458530006743,88.5714,2115,2118.0
ASGN,2022-05-26,93.25,98.14,2022-06-07,-16,21.0,3.0,6.0,-0.2377799574955044,-0.0079787234042553,86.7647,2116,2123.0
CRI,2022-05-31,77.05,82.81,2022-07-19,-43,21.0,2.0,8.0,-0.2235211125667641,-0.0024598653547384,92.1053,2118,2151.0
KRC,2022-06-01,59.94,,,-25,24.0,6.0,6.0,-0.2402078843959945,-0.0125205930807249,87.5,2119,
CRI,2022-06-01,76.5,82.81,2022-07-19,-44,22.0,2.0,8.0,-0.2290637911921798,-0.0071382219338091,89.7436,2119,2151.0
ISRG,2022-06-01,216.39,227.21,2022-06-02,-28,28.0,10.0,62.0,-0.2917784905413367,-0.0494201370585134,88.8889,2119,2120.0
PSA,2022-06-01,330.62,351.7,2022-08-12,-29,20.0,0.0,0.0,-0.2126220528697308,-6.048874909259094e-05,100.0,2119,2169.0
LYV,2022-06-01,94.51,,,-44,18.0,3.0,16.0,-0.2176972104958198,-0.0056812204103102,84.6154,2119,
TTEC,2022-06-01,66.96,71.34,2022-07-27,-43,19.0,11.0,59.0,-0.2315813633233877,-0.00711743772242,100.0,2119,2157.0
ENTG,2022-06-01,109.83,115.43,2022-06-02,-44,25.0,6.0,50.0,-0.2201235532201946,-0.0101838500360489,85.1852,2119,2120.0
ZD,2022-06-01,76.06,81.19,2022-07-19,-28,15.0,17.0,68.0,-0.2624127230411172,-0.0036678019386953,88.2353,2119,2151.0
NEM,2022-06-01,67.27,,,-31,27.0,12.0,36.0,-0.2124795129946148,-0.0085482682387619,83.5821,2119,
ACLS,2022-06-01,61.22,64.74,2022-07-20,-43,19.0,8.0,112.0,-0.2582091360717315,-0.0135352884305511,93.4426,2119,2152.0
FIVE,2022-06-01,127.06,134.05,2022-06-07,-19,-5.0,12.0,109.0,-0.3093063709502066,-0.0270311662455011,96.875,2119,2123.0
AMBA,2022-06-01,83.41,88.65,2022-06-02,-40,1.0,15.0,110.0,-0.2295399963051912,-0.0212391457404365,83.4286,2119,2120.0
MRVL,2022-06-01,58.04,61.43,2022-06-02,-40,3.0,9.0,95.0,-0.2379201680672268,-0.0187658495350803,83.3333,2119,2120.0
BRO,2022-06-01,58.01,62.36,2022-07-21,-36,26.0,0.0,0.0,-0.2096730245231608,-0.022907192184605,92.8571,2119,2153.0
ENV,2022-06-01,64.7,68.66,2023-02-02,-26,18.0,2.0,26.0,-0.2257987316022495,-0.0288201741218853,90.3226,2119,2288.0
PANW,2022-06-01,167.2433,175.6667,2022-06-07,-30,8.0,6.0,20.0,-0.2023498831497113,-0.0020883889749768,98.6111,2119,2123.0
CCJ,2022-06-01,24.28,27.0,2022-06-07,-29,18.0,7.0,105.0,-0.2314023425134536,-0.0077646097261953,83.6364,2119,2123.0
HBI,2022-06-01,11.85,,,-40,18.0,4.0,58.0,-0.2579837194740138,-0.0016849199663016,91.8605,2119,
DVA,2022-06-01,95.4,100.72,2023-05-09,-28,18.0,18.0,36.0,-0.2267790565731884,-0.0214380962149962,83.7209,2119,2354.0
EXTR,2022-06-01,9.88,10.43,2022-07-13,-39,24.0,7.0,119.0,-0.2287275565964089,-0.004032258064516,81.3665,2119,2147.0
SIX,2022-06-01,29.25,,,-20,13.0,7.0,86.0,-0.3344709897610922,-0.0034071550255536,86.4198,2119,
SCHW,2022-06-01,69.57,75.0,2022-08-12,-43,-31.0,6.0,37.0,-0.2454446854663775,-0.0075606276747504,90.4762,2119,2169.0
NWSA,2022-06-01,17.21,18.27,2022-08-09,-29,18.0,0.0,0.0,-0.2504355400696864,-0.0109195402298849,97.4359,2119,2166.0
COST,2022-06-01,456.99,487.61,2022-06-02,-27,3.0,1.0,1.0,-0.2484335169805114,-0.0197975204838917,80.0,2119,2120.0
ROST,2022-06-01,82.66,88.15,2022-08-11,-19,8.0,4.0,55.0,-0.2375242136334286,-0.0277581745471653,100.0,2119,2168.0
ASML,2022-06-01,563.66,597.47,2022-11-15,-44,29.0,7.0,55.0,-0.2051498998787263,-0.0219160492113346,92.8571,2119,2235.0
NUE,2022-06-01,130.71,138.59,2022-08-09,-28,28.0,9.0,29.0,-0.2555954211515462,-0.0132115355579042,86.8421,2119,2166.0
ASGN,2022-06-01,92.74,97.46,2022-06-02,-19,24.0,3.0,6.0,-0.2419486676475397,-0.0261472225139137,85.5072,2119,2120.0
TRN,2022-06-01,24.49,26.78,2022-06-06,-25,24.0,3.0,6.0,-0.3066251415628539,-0.0148833467417538,82.1782,2119,2122.0
ICUI,2022-06-01,179.82,192.48,2023-01-27,-29,16.0,14.0,28.0,-0.2733371049866645,-0.0100198194230345,88.8889,2119,2284.0
TREX,2022-06-01,62.32,66.09,2022-06-07,-51,16.0,1.0,1.0,-0.2412029708997929,-0.0219711236660389,80.5195,2119,2123.0
AX,2022-06-01,38.61,40.58,2022-07-27,-44,23.0,3.0,25.0,-0.2940208447613823,-0.0010349288486416,82.5,2119,2157.0
TYL,2022-06-01,345.87,363.58,2022-06-07,-37,24.0,7.0,64.0,-0.2341739919845891,-0.0279635770895396,91.1111,2119,2123.0
PODD,2022-06-01,207.38,219.89,2022-06-07,-28,18.0,12.0,85.0,-0.2567557881155472,-0.0285741053026044,93.1818,2119,2123.0
CALM,2022-06-01,47.34,50.94,2022-06-27,-40,-32.0,0.0,0.0,-0.2006079027355622,-0.0081709616593336,93.5484,2119,2136.0
VRSN,2022-06-01,174.37,183.58,2022-07-20,-29,23.0,3.0,10.0,-0.230324431692783,-0.0010312231452306,91.6667,2119,2152.0
MKTX,2022-06-01,276.91,298.23,2023-01-05,-43,29.0,6.0,50.0,-0.2685175401521554,-0.0169341096279465,85.7143,2119,2269.0
TFX,2022-06-01,282.86,,,-41,23.0,7.0,35.0,-0.2028295239974071,-0.016959755334677,82.3529,2119,
BC,2022-06-01,73.41,77.1,2022-07-28,-51,23.0,7.0,35.0,-0.2437416297517255,-0.0241924764056893,90.0,2119,2158.0
IPAR,2022-06-01,72.72,80.52,2022-07-21,-63,15.0,6.0,24.0,-0.2036793692509855,-0.0146341463414634,88.5714,2119,2153.0
NWS,2022-06-01,17.38,18.54,2022-08-09,-29,18.0,0.0,0.0,-0.2511848341232228,-0.0113765642775881,100.0,2119,2166.0
SPGI,2022-06-01,332.01,349.02,2022-07-06,-43,20.0,5.0,22.0,-0.2075187969924812,-0.0499885544237153,100.0,2119,2142.0
CBRL,2022-06-01,101.27,107.87,2022-08-12,-63,-4.0,3.0,34.0,-0.2051020408163265,-0.0072541907656112,97.1429,2119,2169.0
FFIV,2022-06-01,161.89,171.64,2022-08-03,-26,25.0,5.0,47.0,-0.2489097151340819,-0.0070534838076545,86.9565,2119,2162.0
OLED,2022-06-01,125.8,132.92,2023-01-23,-37,18.0,10.0,119.0,-0.2833950441469667,-0.0040376850605653,86.6667,2119,2280.0
VRSK,2022-06-01,171.23,180.0,2022-07-19,-28,20.0,5.0,32.0,-0.2225652667423383,-0.021095357877887,87.5,2119,2151.0
RRX,2022-06-01,122.88,131.13,2022-06-06,-44,24.0,5.0,11.0,-0.2469203897775326,-0.0165666266506603,90.0,2119,2122.0
SKY,2022-06-01,52.44,55.66,2022-07-13,-48,6.0,3.0,30.0,-0.2780837004405286,-0.0129870129870131,90.9091,2119,2147.0
CTSH,2022-06-01,74.18,77.97,2024-01-12,-44,19.0,4.0,8.0,-0.2033934707903779,-0.0069611780455153,91.3043,2119,2525.0
STT,2022-06-01,69.95,73.51,2022-08-11,-43,-30.0,3.0,10.0,-0.2405819129301921,-0.035039315767692,84.6154,2119,2168.0
DRS,2022-06-01,11.98,13.15,2022-12-23,-18,15.0,4.0,68.0,-0.2708460133901399,-0.0049833887043188,82.3864,2119,2262.0
LULU,2022-06-01,289.96,306.19,2022-06-07,-19,-1.0,14.0,114.0,-0.2834478327484803,-0.0093272745908641,92.3077,2119,2123.0
EW,2022-06-01,97.34,103.77,2022-07-21,-28,25.0,2.0,6.0,-0.2411319872144695,-0.0348041646008923,95.6522,2119,2153.0
GMED,2022-06-01,64.28,67.54,2022-08-15,-29,15.0,11.0,22.0,-0.2100282659456802,-0.0348348348348347,97.1429,2119,2170.0
ODFL,2022-06-01,257.42,273.69,2022-07-07,-49,24.0,6.0,30.0,-0.2159000913798354,-0.0031753407682775,96.9697,2119,2143.0
LGIH,2022-06-01,97.38,105.2,2022-07-21,-51,20.0,7.0,68.0,-0.2646125962845491,-0.0062251250127564,83.4646,2119,2153.0
CNO,2022-06-03,20.06,22.02,2022-10-28,-30,23.0,1.0,1.0,-0.2248840803709428,-0.0137659783677482,90.9091,2121,2223.0
PAAS,2022-06-06,23.21,,,-32,17.0,5.0,120.0,-0.225041736227045,-0.0152736529486635,87.5,2122,
DVA,2022-06-06,95.82,100.72,2023-05-09,-31,21.0,18.0,36.0,-0.2233749392121899,-0.009100310237849,81.8182,2122,2354.0
EXR,2022-06-06,175.09,188.14,2022-07-28,-32,23.0,4.0,4.0,-0.2039554444191861,-0.0180033651149748,93.75,2122,2158.0
CALM,2022-06-06,46.5,49.42,2022-06-24,-43,-29.0,5.0,10.0,-0.2147922998986828,-0.0114795918367346,90.625,2122,2135.0
IDXX,2022-06-06,372.22,398.35,2022-07-21,-29,22.0,10.0,52.0,-0.327442902572998,-0.0011002871481092,93.617,2122,2153.0
PODD,2022-06-06,212.02,227.73,2022-06-24,-32,21.0,13.0,81.0,-0.2401261558311231,-0.0025873829797242,92.1348,2122,2135.0
VNO,2022-06-06,33.12,,,-29,24.0,5.0,52.0,-0.2950191570881226,-0.0006035003017502,80.0,2122,
SIX,2022-06-06,29.25,,,-23,16.0,7.0,86.0,-0.3344709897610922,-0.0094818828310193,85.3659,2122,
FFIV,2022-06-06,166.49,175.37,2023-12-12,-36,28.0,5.0,47.0,-0.2275679688224923,-0.0001201129061316,85.1064,2122,2504.0
CPT,2022-06-06,139.84,,,-41,26.0,0.0,0.0,-0.2018720392671651,-0.0259125104485928,93.3333,2122,
CIG,2022-06-06,2.4,2.57,2022-08-17,-25,14.0,7.0,117.0,-0.2857142857142857,-0.0163934426229508,81.8182,2122,2172.0
HCA,2022-06-06,204.82,216.47,2022-08-03,-31,30.0,6.0,18.0,-0.2556330862043903,-0.0133436100004817,86.1111,2122,2162.0
SCHW,2022-06-06,68.06,72.57,2022-08-11,-46,-28.0,6.0,37.0,-0.261822125813449,-0.0286856001141714,90.625,2122,2168.0
EGP,2022-06-06,163.41,171.71,2022-08-08,-26,28.0,0.0,0.0,-0.2421740945137503,-0.0114337568058077,84.6154,2122,2165.0
DRS,2022-06-06,12.28,13.15,2022-12-23,-22,18.0,4.0,68.0,-0.2525867315885575,-0.0112721417069243,81.9209,2122,2262.0
JOE,2022-06-06,48.56,51.25,2023-07-10,-43,27.0,5.0,33.0,-0.2040649073922307,-0.0195840904502321,82.6923,2122,2395.0
CNMD,2022-06-06,110.85,117.33,2023-04-24,-22,22.0,6.0,6.0,-0.2810351537164354,-0.0018908698001081,89.1304,2122,2343.0
SKY,2022-06-06,53.13,56.56,2022-07-19,-52,9.0,3.0,30.0,-0.2685848017621145,-0.0188365650969528,90.2778,2122,2151.0
ROST,2022-06-06,81.33,86.18,2022-08-10,-22,11.0,4.0,55.0,-0.2497924545706116,-0.0168036750483558,97.561,2122,2167.0
ENV,2022-06-06,63.34,66.6,2023-01-13,-22,21.0,2.0,26.0,-0.2420725140600693,-0.0229831867962362,89.3617,2122,2275.0
EW,2022-06-06,96.41,101.24,2022-07-19,-31,28.0,2.0,6.0,-0.2483823185468153,-0.0033081774010131,91.6667,2122,2151.0
CWST,2022-06-06,71.71,75.59,2022-07-21,-37,26.0,12.0,25.0,-0.2140508548882069,-0.0137532664007702,88.8889,2122,2153.0
LGIH,2022-06-06,94.93,100.19,2022-07-05,-52,23.0,7.0,68.0,-0.2450294257992682,-0.0244579179940396,82.8125,2122,2141.0
UDR,2022-06-06,46.41,49.18,2022-08-10,-30,28.0,2.0,12.0,-0.2209165687426557,-0.0290794979079498,82.3529,2122,2167.0
EQR,2022-06-06,73.85,77.75,2022-07-28,-31,28.0,3.0,25.0,-0.207957957957958,-0.0291836466412515,100.0,2122,2158.0
FR,2022-06-06,52.1,55.28,2022-08-12,-32,-30.0,4.0,4.0,-0.2023882424984689,-0.0132575757575756,100.0,2122,2169.0
GMED,2022-06-06,61.9,65.16,2022-08-10,-31,18.0,6.0,26.0,-0.2392773749539143,-0.02565716984102,94.1176,2122,2167.0
PSA,2022-06-06,322.51,342.93,2022-08-09,-31,23.0,0.0,0.0,-0.2319361752798284,-0.0248246250604742,94.4444,2122,2166.0
BXP,2022-06-06,105.29,,,-47,24.0,3.0,18.0,-0.2054184589842275,-0.0106183048299191,96.1538,2122,
ICUI,2022-06-06,178.02,188.1,2022-08-08,-31,19.0,14.0,28.0,-0.2806110078396508,-0.0083003732382596,86.4865,2122,2165.0
CALX,2022-06-06,37.75,40.56,2022-07-08,-61,29.0,4.0,20.0,-0.214360041623309,-0.0120387333158858,80.1802,2122,2144.0
ENTG,2022-06-06,111.42,119.25,2023-12-14,-47,28.0,5.0,52.0,-0.208833345167933,-0.0023280802292263,85.7143,2122,2506.0
AVB,2022-06-06,200.8,212.24,2022-07-28,-31,27.0,4.0,14.0,-0.2224889646093083,-0.0205833577211979,94.1176,2122,2158.0
BA,2022-06-06,139.24,147.15,2022-07-12,-29,27.0,10.0,96.0,-0.2856190036427068,-7.181328545768917e-05,84.058,2122,2146.0
TYL,2022-06-06,356.42,374.34,2022-07-27,-47,27.0,7.0,64.0,-0.2108141620352943,-0.001204988090234,89.1304,2122,2157.0
ROK,2022-06-06,214.86,240.46,2022-07-27,-31,23.0,19.0,58.0,-0.2458141738916773,-0.015622852430476,84.375,2122,2157.0
MPW,2022-06-06,16.99,,,-41,26.0,1.0,4.0,-0.2112349117920149,-0.0196191575302943,96.9697,2122,
CUBE,2022-06-06,43.31,45.65,2022-07-28,-32,26.0,0.0,0.0,-0.2047374219610723,-0.0214640759150473,100.0,2122,2158.0
LYV,2022-06-06,95.16,,,-47,21.0,7.0,46.0,-0.2036820083682008,-0.0014690451206715,85.0,2122,
ISRG,2022-06-06,216.43,230.54,2022-07-28,-31,-31.0,10.0,62.0,-0.2916475747856255,-0.0062445474998851,89.4737,2122,2158.0
RGLD,2022-06-06,114.84,124.79,2023-01-06,-32,22.0,7.0,35.0,-0.215198523884371,-0.0105118042391866,91.8919,2122,2270.0
KRC,2022-06-06,59.06,,,-28,27.0,6.0,6.0,-0.2513626568639878,-0.003711201079622,84.0,2122,
COST,2022-06-06,472.47,501.54,2022-07-08,-31,6.0,8.0,16.0,-0.2229750842858316,-0.0079370078740157,83.3333,2122,2144.0
SLG,2022-06-06,58.26,,,-28,-30.0,16.0,81.0,-0.305767397521449,-0.0047830543218312,83.0189,2122,
ZD,2022-06-06,77.0,81.19,2022-07-19,-32,18.0,17.0,68.0,-0.2532971295577968,-0.0001298532658097,85.7143,2122,2151.0
ENV,2022-06-07,62.97,66.6,2023-01-13,-23,22.0,2.0,26.0,-0.2464999401699174,-0.0058414903694348,88.4211,2123,2275.0
FFIV,2022-06-07,166.07,175.37,2023-12-12,-37,29.0,5.0,47.0,-0.2295165630509418,-0.0025226740344765,83.3333,2123,2504.0
CNMD,2022-06-07,110.82,117.33,2023-04-24,-23,23.0,6.0,6.0,-0.2812297314826827,-0.0002706359945873,87.234,2123,2343.0
CALM,2022-06-07,46.36,49.42,2022-06-24,-44,-28.0,5.0,10.0,-0.2171563660925363,-0.003010752688172,87.8788,2123,2135.0
DVA,2022-06-07,95.33,100.72,2023-05-09,-32,22.0,18.0,36.0,-0.2273464094666882,-0.0051137549572113,80.0,2123,2354.0
CRI,2022-06-07,76.86,82.81,2022-07-19,-48,26.0,2.0,8.0,-0.2054992764109985,-0.0227590591226956,87.5,2123,2151.0
ROST,2022-06-07,80.51,84.58,2022-08-03,-23,12.0,4.0,55.0,-0.2573563324416565,-0.0100823804254271,95.2381,2123,2162.0
CIG,2022-06-07,2.32,2.45,2022-08-10,-14,15.0,7.0,117.0,-0.3095238095238095,-0.0333333333333333,81.3253,2123,2167.0
SCHW,2022-06-07,67.49,72.57,2022-08-11,-47,-27.0,6.0,37.0,-0.268004338394794,-0.008374963267705,89.2308,2123,2168.0
AON,2022-06-08,266.8,280.67,2022-07-21,-40,27.0,5.0,5.0,-0.2002637810617188,-0.0141157342398935,100.0,2124,2153.0
XPO,2022-06-08,31.6875,33.9394,2022-07-28,-45,21.0,7.0,22.0,-0.319161873494636,-0.0403078283623676,80.8,2124,2158.0
CNMD,2022-06-08,108.62,114.61,2023-04-19,-24,24.0,6.0,6.0,-0.295498767674147,-0.0198520122721529,85.4167,2124,2340.0
ODFL,2022-06-08,253.88,273.69,2022-07-07,-49,29.0,6.0,30.0,-0.2266829119707585,-0.049281006590773,94.1176,2124,2143.0
