Ticker,m20tmrw,Close,63d %,daily delta,previous daily delta,63d peak,chance,Earnings Offset Closest,Overall Record,average_duration,total_days_below_threshold
SLB,43.584,54.07,-0.007525697503671,-0.0044190756766709,0.0059270235228745,54.48,0,-17,104 - 12 (89.66%),11.0,119.0
SLF,44.136,54.28,-0.016131955773065,0.0040695523492415,-0.0025830258302582,55.17,0,-31,20 - 0 (100.00%),3.0,7.0
SKY,68.56,81.96,-0.0436406067677946,-0.0012186205215697,-0.0294500295683026,85.7,0,35,130 - 12 (91.55%),67.0,671.0
SLM,17.296000000000003,21.14,-0.0222016651248844,-0.0098360655737704,-0.0004681647940073,21.62,0,-20,65 - 1 (98.48%),8.0,125.0
SLG,43.816,50.68,-0.0746759174730692,-0.0359520639147803,-0.0069890442009822,54.77,0,-15,79 - 22 (78.22%),33.0,301.0
SITC,11.576,14.11,-0.0248790601243953,0.0042704626334517,0.0021398002853068,14.47,0,-19,85 - 11 (88.54%),8.0,72.0
SMCI,950.45592,1025.0601,-0.1372055634100317,-0.0170023686456525,0.07201307646442,1188.0699,0,-29,107 - 0 (100.00%),16.0,163.0
SLGN,37.096,45.73,-0.013802027172741,0.0054969217238347,0.0061946902654865,46.37,0,-20,2 - 0 (100.00%),0.0,0.0
SMG,58.68,71.61,-0.0237218813905929,-0.0132286068623397,-0.0106339468302658,73.35,0,-25,95 - 46 (67.38%),66.0,867.0
SM,39.72,48.68,-0.0195367573011077,-0.0195367573011077,0.019507186858316,49.65,0,-21,206 - 61 (77.15%),21.0,210.0
SMFG,9.864,11.86,-0.0381184103811841,0.0016891891891892,-0.0058774139378673,12.33,0,37,18 - 3 (85.71%),15.0,30.0
SNV,31.976,38.5,-0.0367775831873905,-0.0064516129032258,0.0046668395125746,39.97,0,-15,77 - 17 (81.91%),27.0,163.0
SNA,236.192,290.97,-0.0144628099173552,-0.0031518722806535,0.0008915406508247,295.24,0,-16,25 - 0 (100.00%),0.0,0.0
SNN,23.104,26.08,-0.0969529085872576,0.0092879256965943,-0.0137404580152671,28.88,0,-193,39 - 4 (90.70%),14.0,74.0
SMTC,20.136000000000003,25.17,0.0615773935048502,0.1302200269420745,-0.0283595113438046,25.17,0,-2,93 - 17 (84.55%),67.0,880.0
SON,46.760000000000005,56.64,-0.0309666381522669,-0.0024656569214511,0.0062023746234272,58.45,0,28,11 - 0 (100.00%),0.0,0.0
SNPS,481.608,584.32,-0.0293848939386387,0.0,-0.0166273981824301,602.01,0,24,29 - 0 (100.00%),3.0,15.0
SNY,41.984,49.75,-0.0520198170731707,0.0062702265372169,0.0285001040149781,52.48,0,-21,19 - 1 (95.00%),74.0,74.0
SO,57.792,69.27,-0.0411129568106312,-0.0070240825688074,-0.0005730659025786,72.24,0,-21,14 - 0 (100.00%),5.0,11.0
SNX,89.816,112.27,0.0325577117630828,0.0647761760242791,0.0,112.27,0,0,35 - 0 (100.00%),3.0,22.0
SPG,124.64800000000001,150.67,-0.0329888967332008,-0.0025817555938039,-0.005268010009219,155.81,0,-29,60 - 5 (92.31%),38.0,467.0
SPWR,3.944,2.49,-0.4949290060851926,-0.0311284046692605,-0.0654545454545455,4.93,0,-25,263 - 75 (77.81%),61.0,493.0
SPB,70.608,88.26,0.0039813445569332,0.0039813445569332,0.0250699626865671,88.26,0,32,78 - 23 (77.23%),139.0,139.0
SONY,79.80000000000001,86.72,-0.1306265664160401,0.0088413215449045,-0.0300157977883097,99.75,0,-22,33 - 7 (82.50%),16.0,64.0
SPR,28.624000000000002,35.12,-0.0184460592509783,0.0065921467469187,0.0124782356355195,35.78,0,-25,126 - 25 (83.44%),22.0,321.0
SQ,68.57600000000001,83.8,-0.0223985067662155,0.0142822561123214,0.02290454376625,85.72,0,23,149 - 20 (88.17%),44.0,353.0
SR,51.008,59.53,-0.0666353088742552,-0.0055128633478115,0.0015057721264848,63.76,0,-25,24 - 2 (92.31%),0.0,0.0
SPXC,97.056,120.64,-0.0056050115397295,0.0246305418719212,-0.0157164353786992,121.32,0,23,28 - 8 (77.78%),4.0,13.0
SPGI,367.77600000000007,419.49,-0.0875097885669538,0.0024134964633912,-0.0015508314842649,459.72,0,-21,32 - 0 (100.00%),6.0,48.0
SRPT,113.224,128.25,-0.0938316964601144,0.0024230107863061,0.003136270973812,141.53,0,19,155 - 28 (84.70%),9.0,119.0
SPSC,168.79200000000003,180.7,-0.1435613062230438,-0.0053940995156319,-0.0021420332839017,210.99,0,-20,41 - 1 (97.62%),10.0,32.0
SQM,49.528,45.86,-0.2592472944596995,-0.010571736785329,-0.0337711069418386,61.91,0,19,105 - 30 (77.78%),14.0,322.0
SSL,8.168000000000001,,,,,,,,,,
SSB,69.704,80.94,-0.0710432686789853,-0.0016035524855062,-0.0042986981085729,87.13,0,-21,66 - 3 (95.65%),16.0,33.0
SRCL,44.52,52.75,-0.0521114106019766,0.0001896094046265,0.0066806642489025,55.65,0,19,89 - 35 (71.77%),22.0,136.0
SRE,61.568,69.24,-0.1003118503118503,-0.005601034037053,-0.0020065930915866,76.96,0,20,12 - 0 (100.00%),0.0,0.0
SSTK,41.432,45.89,-0.1139216064877389,-0.0287830687830688,0.0183189655172413,51.79,0,-19,133 - 21 (86.36%),29.0,148.0
SSD,171.86400000000003,199.86,-0.069683005166876,0.008884401817264,-0.0186267710294264,214.83,0,-18,43 - 5 (89.58%),10.0,76.0
SSRM,8.824,4.13,-0.6259057971014492,0.0324999999999999,-0.0074441687344913,11.03,0,20,105 - 46 (69.54%),22.0,247.0
SSNC,51.92000000000001,64.49,-0.0063174114021573,0.0013975155279501,0.0087719298245614,64.9,0,-21,50 - 2 (96.15%),12.0,97.0
STAA,31.688000000000002,36.0,-0.0911386013632921,-0.0317374932759547,0.0067695640400757,39.61,0,21,178 - 39 (82.03%),84.0,1095.0
ST,30.248000000000005,34.91,-0.0766992859032004,-0.0213064199607514,-0.0008403361344537,37.81,0,-19,48 - 19 (71.64%),46.0,738.0
STE,188.824,221.52,-0.0614752361987882,0.0038519055603389,-0.0363755458515284,236.03,0,-30,22 - 0 (100.00%),13.0,66.0
STAG,31.672000000000004,37.57,-0.0510229856024249,-0.0071353065539112,-0.009942438513867,39.59,0,-20,33 - 0 (100.00%),20.0,81.0
STM,40.72,43.02,-0.1548133595284871,0.0020964360587003,-0.0085450346420322,50.9,0,-21,54 - 13 (80.60%),7.0,117.0
STNG,58.44,70.42,-0.0360027378507871,-0.0216726868574604,-0.0071724137931034,73.05,0,28,146 - 26 (84.88%),9.0,18.0
STN,69.18400000000001,84.44,-0.0235892691951896,-0.0082217524077989,-0.0090782122905027,86.48,0,19,9 - 0 (100.00%),0.0,0.0
STLD,115.86400000000002,144.83,0.0047173083593479,0.0047173083593479,0.0009721547114784,144.83,0,-19,63 - 4 (94.03%),15.0,77.0
STLA,23.52,28.7,-0.0238095238095238,-0.0238095238095238,0.0075394105551747,29.4,0,-36,69 - 11 (86.25%),50.0,253.0
STX,78.904,94.72,-0.0396431106154313,0.0738011563314817,-0.0089877541849231,98.63,0,-16,74 - 27 (73.27%),27.0,190.0
STZ,216.352,269.29,-0.0042523295370506,-0.0042523295370506,0.0082016104980613,270.44,0,-11,16 - 6 (72.73%),0.0,0.0
STWD,17.712,20.24,-0.0858175248419151,-0.0107526881720431,0.0054054054054053,22.14,0,23,30 - 2 (93.75%),5.0,59.0
SUI,108.75999999999999,125.18,-0.0792203015814636,-0.0049284578696342,-0.0216968660082432,135.95,0,-20,27 - 0 (100.00%),6.0,48.0
STRA,88.632,103.17,-0.0687787706471703,0.0005819028222286,-0.0054017555705604,110.79,0,18,65 - 21 (75.58%),1.0,2.0
SUN,51.352000000000004,60.52,-0.0571740146440254,-0.0088437602358335,-0.0110139293812763,64.19,0,28,26 - 0 (100.00%),0.0,0.0
SU,29.416000000000004,36.43,-0.0092466684797389,-0.0092466684797389,0.0245193647255503,36.77,0,24,87 - 9 (90.62%),11.0,78.0
STT,62.74400000000001,76.18,-0.0286880020400357,0.0070059484467943,-0.0025052742616032,78.43,0,-12,65 - 6 (91.55%),16.0,116.0
SWKS,91.608,104.02,-0.0916077198497948,-0.0089557926829267,-0.0057781566732972,114.51,0,-33,62 - 7 (89.86%),16.0,150.0
STGW,5.616,5.71,-0.1866096866096865,0.0070546737213403,-0.0307692307692307,7.02,0,20,188 - 63 (74.90%),23.0,255.0
SUPN,28.136000000000003,32.48,-0.076485641171453,-0.0082442748091603,-0.0512746234067208,35.17,0,20,101 - 5 (95.28%),8.0,51.0
SUM,35.136,43.46,-0.0104735883424408,0.0149462867818777,-0.0126815771270463,43.92,0,-25,74 - 26 (74.00%),47.0,754.0
SUZ,10.128,12.66,0.0095693779904306,0.0201450443190975,-0.0048115477145148,12.66,0,19,91 - 14 (86.67%),7.0,77.0
SWN,5.888000000000001,7.33,-0.0040760869565217,-0.0040760869565217,0.0109890109890109,7.36,0,-21,161 - 45 (78.16%),12.0,177.0
SYF,34.784,41.58,-0.0436982520699171,0.0062923523717328,-0.0055354993983152,43.48,0,-15,75 - 5 (93.75%),51.0,714.0
SWK,79.28,93.48,-0.0567103935418767,-0.0100603621730382,-0.0026404731727925,99.1,0,-26,68 - 29 (70.10%),72.0,800.0
SXT,55.98400000000001,67.52,-0.0351529008288084,-0.0016264971166641,-0.0033893309755379,69.98,0,-22,52 - 4 (92.86%),9.0,78.0
SYNA,95.104,96.08,-0.1917900403768505,-0.0121324285420523,-0.0095723014256619,118.88,0,-25,140 - 43 (76.50%),112.0,560.0
TAK,12.032,14.39,-0.0432180851063829,0.0169611307420494,-0.0180430256766134,15.04,0,-31,35 - 8 (81.40%),0.0,0.0
TAL,12.192,11.39,-0.2526246719160104,0.0044091710758378,-0.0438448566610455,15.24,0,-21,119 - 48 (71.26%),14.0,226.0
SWX,59.28,72.63,-0.0198380566801619,0.0048422800221361,0.007948682192163,74.1,0,19,25 - 0 (100.00%),5.0,28.0
T,14.432,17.18,-0.0476718403547671,0.0035046728971961,0.0082449941107185,18.04,0,-20,28 - 12 (70.00%),12.0,74.0
TAP,54.400000000000006,66.9,-0.0161764705882352,-0.0113787498152799,0.0075938058368076,68.0,0,29,32 - 5 (86.49%),5.0,5.0
SYK,286.712,350.38,-0.0223499539607689,-0.0018516935874426,-0.0045091032839885,358.39,0,-28,19 - 0 (100.00%),0.0,0.0
SYY,65.888,80.9,-0.0177270519669742,0.0002472799208705,-0.0087020468194632,82.36,0,-29,16 - 2 (88.89%),0.0,0.0
TCOM,37.87200000000001,44.65,-0.056822982678496,-0.0006714413607878,-0.0075521990226566,47.34,0,24,112 - 20 (84.85%),14.0,86.0
TAC,6.688,6.39,-0.2356459330143541,0.0126782884310618,-0.0232198142414861,8.36,0,22,37 - 5 (88.10%),10.0,87.0
TD,52.04,59.63,-0.0833205226748654,0.000503355704698,-0.0018422374811589,65.05,0,18,18 - 0 (100.00%),3.0,7.0
TDC,39.19200000000001,38.71,-0.2098387426005307,0.0122907949790793,0.0042016806722691,48.99,0,-26,97 - 26 (78.86%),20.0,186.0
TDOC,17.680000000000003,15.05,-0.3190045248868778,-0.0019893899204244,0.0053333333333334,22.1,0,-20,156 - 41 (79.19%),51.0,924.0
TDG,985.9040000000001,1223.11,-0.0075220305425276,-0.0002452162398542,-0.006327160493827,1232.38,0,32,32 - 1 (96.97%),4.0,33.0
TDW,73.432,91.05,-0.0080618803791263,-0.0080618803791263,0.010124353471993,91.79,0,18,171 - 39 (81.43%),7.0,97.0
TCBI,52.38400000000001,58.53,-0.106139279169212,-0.0093094109681787,-0.0063908509922637,65.48,0,-16,62 - 19 (76.54%),12.0,61.0
TEAM,205.94400000000002,192.0,-0.2541661810977742,-0.006545416914599,0.0038175868695786,257.43,0,-26,87 - 15 (85.29%),61.0,985.0
TDY,357.03200000000004,423.45,-0.0511774854914965,0.0034122414160802,-0.0047638138810932,446.29,0,-20,23 - 0 (100.00%),3.0,9.0
TECK,36.544000000000004,43.08,-0.0569176882661996,-0.0018535681186283,-0.0100917431192661,45.68,0,-20,99 - 11 (90.00%),12.0,113.0
TEO,6.376,7.75,-0.027603513174404,0.0,-0.0251572327044025,7.97,0,11,136 - 47 (74.32%),8.0,188.0
TER,89.16000000000001,108.14,-0.0296994167788245,-0.0069788797061525,-0.0167042889390518,111.45,0,-20,72 - 4 (94.74%),71.0,711.0
TEVA,11.312000000000001,14.14,0.0056899004267425,0.0056899004267425,0.0122390208783296,14.14,0,-30,151 - 46 (76.65%),15.0,204.0
TEX,51.48,62.65,-0.0264180264180263,0.0117894056847545,0.0048685491723468,64.35,0,-28,120 - 7 (94.49%),15.0,196.0
TECH,62.576,68.4,-0.1255433392994118,-0.011846287200231,-0.0318881118881119,78.22,0,-25,64 - 0 (100.00%),14.0,86.0
TEF,3.4960000000000004,4.37,0.0139211136890953,0.0139211136890953,0.0046620046620045,4.37,0,23,38 - 12 (76.00%),0.0,0.0
TFC,30.536,37.6,-0.0149331936075451,0.0,-0.0023879013000794,38.17,0,-18,49 - 12 (80.33%),20.0,183.0
TFSL,12.16,12.26,-0.1934210526315789,-0.0120870265914585,0.0008064516129031,15.2,0,-21,36 - 2 (94.74%),11.0,69.0
TEL,116.536,141.63,-0.0277339191322852,0.0001412329637735,-0.0118623962040331,145.67,0,-20,24 - 1 (96.00%),6.0,18.0
TFII,128.888,158.87,-0.0139035441623736,-0.0032624380450466,-0.0101844376824195,161.11,0,-19,37 - 2 (94.87%),32.0,98.0
TGS,12.376000000000001,14.68,-0.0510665804783452,-0.0081081081081081,0.0,15.47,0,16,149 - 21 (87.65%),13.0,117.0
TGT,138.832,172.64,-0.0051861242364873,-0.000115834588208,0.0238984759532705,173.54,0,15,53 - 11 (82.81%),17.0,161.0
THG,109.26400000000001,131.74,-0.0354371064577536,0.0221118783458764,0.0133658306470634,136.58,0,-25,13 - 4 (76.47%),2.0,9.0
TGNA,12.672,14.46,-0.087121212121212,0.0118964310706788,0.0170818505338077,15.84,0,18,44 - 11 (80.00%),0.0,0.0
TGTX,17.040000000000003,15.44,-0.2751173708920188,-0.0159337157425111,0.012911555842479,21.3,0,19,230 - 51 (81.85%),79.0,955.0
THC,82.568,102.32,-0.0086231954267997,-0.0034089802279148,0.0060754532092113,103.21,0,-19,164 - 33 (83.25%),17.0,159.0
TFX,204.04000000000002,216.39,-0.1515781219368752,-0.0148417937628045,-0.0058386892368968,255.05,0,23,45 - 7 (86.54%),10.0,126.0
THS,34.792,38.99,-0.1034720625431133,0.0033453422542459,0.0202152796009449,43.49,0,26,54 - 29 (65.06%),158.0,633.0
THRM,47.344,54.61,-0.0772220344711051,-0.005463485703879,-0.0012731902510003,59.18,0,-21,65 - 5 (92.86%),51.0,776.0
THO,103.224,111.37,-0.1368673951794156,0.0140216698534099,-0.0038095238095238,129.03,0,14,123 - 38 (76.40%),54.0,878.0
TLK,21.408,22.76,-0.1494768310911808,-0.0327241818954525,-0.0372340425531915,26.76,0,-2,26 - 0 (100.00%),15.0,15.0
TM,203.81600000000003,253.72,-0.0041213643678612,0.0051899687017153,-0.0092632570553833,254.77,0,-30,8 - 0 (100.00%),3.0,10.0
TKC,4.5280000000000005,5.09,-0.1007067137809187,-0.0378071833648393,-0.0056390977443609,5.66,0,-34,106 - 25 (80.92%),16.0,161.0
TKR,71.408,86.21,-0.0341698409141834,-0.0033526011560693,-0.0125570776255706,89.26,0,-25,54 - 6 (90.00%),6.0,26.0
TIMB,15.224000000000002,18.16,-0.0457172884918549,0.0038695411829741,-0.0093099671412925,19.03,0,34,76 - 8 (90.48%),7.0,59.0
TJX,80.88,99.3,-0.0178041543026705,0.0114076186596046,-0.0130679533574588,101.1,0,19,23 - 0 (100.00%),27.0,54.0
TMUS,133.936,161.1,-0.0377493728347867,-0.0001241310824231,0.0031753938110952,167.42,0,-21,6 - 1 (85.71%),0.0,0.0
TMO,479.544,568.82,-0.0510651785863235,-0.008264174628635,-0.0163439606235745,599.43,0,-20,8 - 0 (100.00%),5.0,10.0
TNDM,26.951999999999998,33.69,0.0378927911275415,0.119269102990033,-0.0052875082617316,33.69,0,24,215 - 29 (88.11%),82.0,1154.0
TNET,105.76800000000001,131.66,-0.0041600484078361,0.0035060975609757,-0.0044012748520262,132.21,0,-20,60 - 7 (89.55%),18.0,91.0
TMHC,48.208,60.17,-0.0014935280451376,-0.0014935280451376,0.0016622340425531,60.26,0,-20,58 - 4 (93.55%),4.0,41.0
TPH,29.439999999999998,36.8,0.001905799074326,0.0057392730254166,-0.0038115981486521,36.8,0,-21,71 - 15 (82.56%),58.0,639.0
TNL,38.224000000000004,47.43,-0.0073252406864797,-0.0073252406864797,0.0086552670466539,47.78,0,-20,75 - 6 (92.59%),6.0,121.0
TOWN,24.680000000000003,27.1,-0.1215559157212318,0.0025897151313356,-0.0124223602484472,30.85,0,-21,36 - 3 (92.31%),15.0,47.0
TPX,44.87200000000001,56.07,-0.0003565697985381,0.008634646519158,0.0127527782838403,56.09,0,32,93 - 11 (89.42%),200.0,602.0
TOL,101.224,125.89,-0.0050580889907532,0.001272568201702,-0.0038031851675777,126.53,0,25,44 - 8 (84.62%),45.0,90.0
TREX,80.08,98.11,-0.0198801198801198,-0.0198801198801198,0.0052219321148825,100.1,0,21,72 - 16 (81.82%),173.0,694.0
TPL,1379.64808,1679.1801,-0.0263139568171616,-0.0263139568171616,0.0229496343134405,1724.5601,0,24,113 - 20 (84.96%),35.0,214.0
TPR,38.84,45.41,-0.0646755921730175,-0.0030735455543359,-0.0298189563365283,48.55,0,-31,78 - 26 (75.00%),4.0,53.0
TRMB,51.752,63.44,-0.0193229247178853,0.0053882725832012,-0.0171339563862928,64.69,0,-25,75 - 4 (94.94%),7.0,112.0
TR,27.3476,31.84,-0.0685837148415217,0.0050505050505049,-0.0185873605947956,34.1845,0,-19,24 - 7 (77.42%),11.0,35.0
TRI,128.232,155.09,-0.0324412003244118,-0.0032776349614395,-0.0048605781529804,160.29,0,-29,3 - 0 (100.00%),0.0,0.0
TRGP,89.28800000000001,110.65,-0.0086013798046769,-0.0086013798046769,0.0064021641118123,111.61,0,-26,72 - 6 (92.31%),22.0,44.0
TROX,13.728000000000002,17.16,0.0017513134851139,0.0017513134851139,0.0112160566706018,17.16,0,-20,158 - 33 (82.72%),49.0,843.0
TRV,180.904,225.33,-0.0035377879980541,-0.0008867999822639,0.0048117620850969,226.13,0,-15,7 - 0 (100.00%),0.0,0.0
TRIP,22.848,27.99,-0.0199579831932773,-0.0060369318181818,-0.0140056022408963,28.56,0,-25,176 - 46 (79.28%),23.0,230.0
TSLA,209.15200000000002,177.67,-0.3204176866585068,0.0291953889822162,0.0105367909617748,261.44,0,-15,147 - 16 (90.18%),22.0,264.0
TROW,96.43200000000002,117.89,-0.0219844035175046,-0.0037184146032281,-0.0024447816557073,120.54,0,-29,54 - 18 (75.00%),67.0,674.0
TRNO,52.400000000000006,63.87,-0.0248854961832061,-0.0017192872772741,-0.0060587230076123,65.5,0,-25,32 - 0 (100.00%),18.0,92.0
TRU,64.72000000000001,78.64,-0.0279357231149568,0.0019110714740731,-0.018875,80.9,0,-19,60 - 8 (88.24%),14.0,144.0
TRUP,28.224000000000004,27.1,-0.231859410430839,0.0391104294478528,0.0167641325536063,35.28,0,-26,193 - 27 (87.73%),52.0,1110.0
TSM,119.36,138.84,-0.0694369973190347,-0.0099122869571417,-0.0022057777145296,149.2,0,-16,36 - 14 (72.00%),103.0,622.0
TS,31.632,39.49,-0.0012645422357105,-0.0012645422357105,0.0020273694880892,39.54,0,-21,107 - 11 (90.68%),11.0,104.0
TRP,32.672000000000004,40.41,-0.0105288932419198,-0.0022222222222223,0.0024752475247524,40.84,0,-22,23 - 0 (100.00%),17.0,34.0
TRN,21.952,27.44,0.0047601611131453,0.0114264651677111,0.0280409245926487,27.44,0,23,58 - 4 (93.55%),15.0,158.0
TSCO,212.93600000000004,258.06,-0.0304692489762182,-0.0023967836709448,-0.0163136479446325,266.17,0,-21,50 - 3 (94.34%),5.0,10.0
TSN,46.760000000000005,58.17,-0.0047904191616766,-0.0047904191616766,0.0068906115417743,58.45,0,-33,24 - 14 (63.16%),8.0,64.0
TT,243.112,299.28,-0.0151699628154925,-0.0011681073323767,-0.0021978753871259,303.89,0,-25,21 - 9 (70.00%),46.0,92.0
TSEM,27.136000000000003,32.72,-0.0353773584905661,-0.0057733211789728,-0.0018198362147406,33.92,0,28,73 - 15 (82.95%),2.0,8.0
TTC,79.68,89.19,-0.1045180722891565,-0.0182718767198678,0.00453339230429,99.6,0,13,22 - 0 (100.00%),8.0,60.0
TV,2.8800000000000003,3.09,-0.1416666666666667,0.0032467532467532,0.0301003344481605,3.6,0,-20,159 - 79 (66.81%),21.0,367.0
TXN,140.216,167.91,-0.0419923546528214,-0.017208077260755,-0.0094503710575138,175.27,0,-19,13 - 0 (100.00%),2.0,13.0
TTE,55.352000000000004,67.65,-0.0222575516693163,-0.009371796749158,0.0066332547169811,69.19,0,-21,20 - 4 (83.33%),2.0,6.0
TTEK,149.456,182.45,-0.0233914998394176,0.0031890911090337,0.0011560057249808,186.82,0,-30,37 - 0 (100.00%),19.0,38.0
UA,6.888,6.82,-0.2078977932636468,-0.0014641288433381,-0.0087082728592161,8.61,0,32,135 - 57 (70.31%),24.0,299.0
UAA,7.2,7.1,-0.2111111111111111,-0.002808988764045,-0.0041958041958042,9.0,0,32,144 - 68 (67.92%),22.0,339.0
TU,14.688,15.7,-0.144880174291939,-0.0056998100063331,-0.0125078173858662,18.36,0,-26,9 - 0 (100.00%),1.0,1.0
TX,34.583999999999996,41.32,-0.0441822808235021,0.0070679990251034,0.0036692759295497,43.23,0,-20,82 - 29 (73.87%),22.0,134.0
UAL,37.304,45.42,-0.025948959897062,0.0118066384495434,-0.0340004303851947,46.63,0,-14,107 - 17 (86.29%),9.0,123.0
UBS,25.544,31.15,-0.0244284372063889,-0.0111111111111111,0.0083226632522408,31.93,0,-19,36 - 2 (94.74%),2.0,20.0
TYL,355.20000000000005,418.09,-0.0583558558558559,-0.0051397977394408,0.0022895847742612,444.0,0,-20,55 - 1 (98.21%),9.0,104.0
TTEC,17.712,9.51,-0.570460704607046,-0.038422649140546,-0.0090180360721442,22.14,0,18,92 - 40 (69.70%),21.0,361.0
TXT,76.768,95.96,0.0011476264997392,0.0025073129962389,-0.001356285863328,95.96,0,-21,36 - 8 (81.82%),2.0,2.0
TTWO,135.68,146.67,-0.1352004716981132,0.0036266593677296,-0.0414534959989506,169.6,0,32,60 - 6 (90.91%),14.0,98.0
TXRH,123.68,152.22,-0.0153945666235445,0.0021726249259332,-0.0052393738948196,154.6,0,-26,23 - 0 (100.00%),2.0,11.0
UBSI,30.64,33.86,-0.1159268929503916,-0.0082015231400117,0.0023487962419259,38.3,0,-20,46 - 6 (88.46%),7.0,55.0
UGI,20.448,23.73,-0.0715962441314553,-0.0100125156445556,-0.0020815986677769,25.56,0,-25,57 - 16 (78.08%),64.0,769.0
UCBI,23.968000000000004,24.75,-0.1738985313751668,-0.0096038415366145,0.0076612903225805,29.96,0,-14,74 - 8 (90.24%),9.0,116.0
UDR,31.016000000000005,36.41,-0.0608718080990458,-0.0127440347071584,-0.0075349838536058,38.77,0,-20,36 - 1 (97.30%),10.0,107.0
ULTA,453.74399999999997,514.34,-0.0931626644098874,0.0173467571256207,-0.0284413013817091,567.18,0,8,64 - 13 (83.12%),2.0,4.0
UHAL,57.816,65.33,-0.0960287809602877,-0.0101515151515151,-0.0019658248903673,72.27,0,33,30 - 6 (83.33%),8.0,49.0
UGP,5.064,5.54,-0.1248025276461295,-0.0142348754448399,0.0017825311942958,6.33,0,19,89 - 46 (65.93%),12.0,64.0
UNFI,13.656,11.4,-0.3321616871704745,-0.0314358538657603,0.0008503401360544,17.07,0,14,136 - 52 (72.34%),35.0,283.0
UFPI,101.92000000000002,117.9,-0.0745682888540031,-0.0038864481243663,-0.0064635272391504,127.4,0,25,45 - 3 (93.75%),6.0,92.0
UHS,144.616,177.31,-0.0191403440836422,-0.0030362665167275,-0.014626849132916,180.77,0,-19,44 - 6 (88.00%),8.0,106.0
UNM,42.52,53.15,0.0003764351590438,0.0003764351590438,0.0191828122002686,53.15,0,-29,41 - 14 (74.55%),0.0,0.0
UI,114.69600000000001,111.17,-0.2245937085861756,-0.0187130373378057,-0.0068379065486103,143.37,0,-27,80 - 35 (69.57%),38.0,229.0
UNF,148.33599999999998,167.15,-0.0985330600798186,-0.0091291718536961,-0.0079393083980239,185.42,0,-1,29 - 5 (85.29%),6.0,6.0
UMC,6.928000000000001,7.95,-0.0819861431870669,-0.0050062578222778,-0.0208333333333333,8.66,0,-20,57 - 21 (73.08%),57.0,695.0
UMBF,67.67200000000001,82.41,-0.0257713677739686,0.0105456774984671,0.0045577728504555,84.59,0,-19,39 - 2 (95.12%),1.0,1.0
UL,40.976,,,,,,,,,,
UNP,205.52800000000002,240.69,-0.0631349499824842,-0.0129587861390199,-0.0045719884067436,256.91,0,-16,18 - 0 (100.00%),8.0,43.0
UPS,128.976,143.79,-0.1081131373278749,-0.0816248323433608,0.001919754271453,161.22,0,-19,41 - 0 (100.00%),5.0,68.0
USB,35.56,43.53,-0.0206974128233971,-0.0004592422502869,-0.0009176416609315,44.45,0,-15,32 - 10 (76.19%),21.0,106.0
UNH,436.336,492.31,-0.0973745003850242,0.0132337202601464,-0.0085497990083048,545.42,0,-14,3 - 0 (100.00%),0.0,0.0
USAC,22.536,27.24,-0.033013844515442,0.0007347538574578,-0.0062066447608617,28.17,0,29,31 - 2 (93.94%),5.0,5.0
URI,575.24,704.81,-0.0198039079340797,0.0005252399068762,-0.0137623027706608,719.05,0,-20,75 - 2 (97.40%),11.0,92.0
UTHR,199.608,247.86,-0.0066129614043524,0.0147383935151068,0.026733921815889,249.51,0,24,47 - 17 (73.44%),3.0,7.0
URBN,37.744,42.52,-0.0987706655362441,0.0099762470308788,-0.0279381205264372,47.18,0,20,131 - 40 (76.61%),11.0,77.0
VAC,81.144,101.0,-0.0042393769101843,0.0017853600476096,0.0195166346445545,101.43,0,24,77 - 25 (75.49%),6.0,75.0
USM,37.208,35.57,-0.2352182326381423,-0.0376082251082251,0.0283806343906511,46.51,0,26,68 - 10 (87.18%),37.0,189.0
V,232.29600000000002,280.6,-0.0336467265902123,-0.0021691973969629,-0.0072371672668219,290.37,0,-19,6 - 0 (100.00%),0.0,0.0
VALE,12.808000000000002,12.02,-0.2492192379762648,-0.0115131578947368,-0.0016420361247947,16.01,0,-20,95 - 23 (80.51%),15.0,174.0
VC,103.24000000000001,112.97,-0.124602867105773,-0.0042309387395328,-0.0028126922738858,129.05,0,-21,95 - 16 (85.59%),6.0,62.0
VEEV,187.832,232.68,-0.0089867541207036,0.0142097463167989,-0.004339901050256,234.79,0,18,55 - 6 (90.16%),148.0,741.0
VFC,15.248,14.26,-0.2518363064008394,-0.014512785072564,0.0269694819020582,19.06,0,34,80 - 34 (70.18%),69.0,1043.0
VET,10.272,11.84,-0.0778816199376947,-0.0247116968698517,0.0402742073693231,12.84,0,14,164 - 54 (75.23%),16.0,296.0
VIPS,15.624000000000002,16.11,-0.175115207373272,-0.0295180722891567,-0.0012033694344163,19.53,0,19,167 - 68 (71.06%),16.0,117.0
VIAV,8.792,9.47,-0.1383075523202911,-0.0114822546972859,-0.01440329218107,10.99,0,-29,63 - 4 (94.03%),31.0,124.0
VGR,9.416,10.67,-0.0934579439252336,-0.0037348272642391,-0.0083333333333333,11.77,0,29,74 - 14 (84.09%),5.0,83.0
VICR,37.744,37.27,-0.2100466299279355,-0.0087765957446808,-0.0115667718191376,47.18,0,-19,139 - 44 (75.96%),94.0,1128.0
VIRT,16.791999999999998,20.23,-0.0362077179609336,0.0044687189672294,-0.005432098765432,20.99,0,-16,58 - 24 (70.73%),23.0,118.0
