date_nr,Portfolio Value,Cash Value,BIO Position 1 Value,INTU Position 1 Value,MASI Position 1 Value,MSCI Position 1 Value,NXE Position 1 Value,NYT Position 1 Value,CCJ Position 1 Value,UMC Position 1 Value,AGI Position 1 Value,CCJ Position 2 Value,ACN Position 1 Value,BIO Position 2 Value,SBAC Position 1 Value,A Position 1 Value,AAON Position 1 Value,GFF Position 1 Value,PZZA Position 1 Value,JPM Position 1 Value,ANSS Position 1 Value,FUL Position 1 Value,EVTC Position 1 Value,ALV Position 1 Value,ITT Position 1 Value,ITT Position 2 Value,OSK Position 1 Value,KNX Position 1 Value,COOP Position 1 Value,IAC Position 1 Value,DIOD Position 1 Value,ATRC Position 1 Value,BN Position 1 Value,BALL Position 1 Value,BALL Position 2 Value,CALM Position 1 Value,CALM Position 2 Value,ASB Position 1 Value,AGI Position 2 Value,ALLY Position 1 Value,HBI Position 1 Value,AEM Position 1 Value,NMR Position 1 Value,HBI Position 2 Value,ASX Position 1 Value,HBI Position 3 Value,DXC Position 1 Value,DXC Position 2 Value,DXC Position 3 Value,T Position 1 Value,KFY Position 1 Value,ASX Position 2 Value,NWG Position 1 Value,MUFG Position 1 Value,CSL Position 1 Value,GOOG Position 1 Value,MAT Position 1 Value,RITM Position 1 Value,VIAV Position 1 Value,AIZ Position 1 Value,SBRA Position 1 Value,NHI Position 1 Value,YELP Position 1 Value,CMA Position 1 Value,CMA Position 2 Value,BPOP Position 1 Value,BIP Position 1 Value,VIAV Position 2 Value,MTB Position 1 Value,VIAV Position 3 Value,LHX Position 1 Value,VIAV Position 4 Value,EQNR Position 1 Value,EQNR Position 2 Value,VIAV Position 5 Value,AMN Position 1 Value,EQNR Position 3 Value,ABEV Position 1 Value,AMN Position 2 Value,TIMB Position 1 Value,SIRI Position 1 Value,PFE Position 1 Value,PFE Position 2 Value,KT Position 1 Value,FNB Position 1 Value,ABCB Position 1 Value,BKU Position 1 Value,WNS Position 1 Value,VLY Position 1 Value,NOK Position 1 Value,FHN Position 1 Value,CHDN Position 1 Value,EXLS Position 1 Value,NEP Position 1 Value,VGR Position 1 Value,CPB Position 1 Value,BOX Position 1 Value,AES Position 1 Value,ABEV Position 2 Value,BIP Position 2 Value,ROIC Position 1 Value,NOK Position 2 Value,OLN Position 1 Value,OLN Position 2 Value,HI Position 1 Value,APPF Position 1 Value,FLEX Position 1 Value,FLEX Position 2 Value,ERF Position 1 Value,ERF Position 2 Value,FLEX Position 3 Value,HUM Position 1 Value,HAE Position 1 Value,LEG Position 1 Value,AGI Position 3 Value,Scaled ^GSPC,Investment Value
2282,9293.669926999997,0.10999999999924537,1370.070006,0.0,1331.599976,0.0,0.0,0.0,0.0,7.83,0.0,0.0,0.0,913.380004,0.0,0.0,0.0,0.0,1635.899962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.280006,0.0,0.0,1031.699981,0.0,43.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.889999,167.55,197.679993,78.19,1955.1999999999998,90.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8613.229862831418,10564.078603855362
2283,9501.769908,155.99999899999924,1427.730012,0.0,1360.07996,0.0,0.0,0.0,0.0,7.88,0.0,0.0,0.0,951.820008,0.0,0.0,0.0,0.0,1658.319981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.889991,0.0,0.0,1062.479962,0.0,43.150002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.2,196.539993,78.96,1977.3000000000002,91.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8708.043035184874,10564.078603855362
2284,9594.099854999999,155.99999899999924,1436.879973,0.0,1371.119992,0.0,0.0,0.0,0.0,7.84,0.0,0.0,0.0,957.919982,0.0,0.0,0.0,0.0,1705.819981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.849991,0.0,0.0,1065.71,0.0,43.299999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,212.100006,78.39999999999999,1974.699935,91.13999700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8729.768217824447,10564.078603855362
2285,9496.790021,212.21000599999925,1392.7800300000001,0.0,1360.560056,0.0,0.0,0.0,0.0,7.92,0.0,0.0,0.0,928.52002,0.0,0.0,0.0,0.0,1722.7299620000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.379997,0.0,0.0,1041.0100189999998,0.0,43.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.10000000000002,0.0,77.98,1953.8999350000001,90.179997,22.28,95.470001,60.119998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8616.554115096496,10564.078603855362
2286,9558.390007000004,212.21000599999925,1402.379973,0.0,1360.640016,0.0,0.0,0.0,0.0,8.13,0.0,0.0,0.0,934.919982,0.0,0.0,0.0,0.0,1704.110038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.33999700000004,0.0,0.0,1073.5,0.0,43.279999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.5,0.0,79.10000000000001,1977.95,91.28999999999999,22.6,95.839996,60.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8742.721752407491,10564.078603855362
2287,9512.960272999999,0.10999999999924537,1420.260039,0.0,1370.560056,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,946.840026,0.0,0.0,0.0,0.0,1777.450057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.690009,0.0,0.0,1112.2600189999998,0.0,44.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.45,0.0,80.00999999999999,1974.050065,91.11000299999999,22.86,99.769997,60.740002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8834.103336855758,10612.497297456366
2288,9770.829919999998,0.10999999999924537,1441.4699699999999,0.0,1397.760008,0.0,0.0,0.0,0.0,8.61,0.0,0.0,0.0,960.97998,0.0,0.0,0.0,0.0,1820.010019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.059991,0.0,0.0,1123.470019,0.0,47.220001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.5,0.0,80.5,1899.299935,87.659997,23.0,102.400002,58.439998,211.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8963.959119751227,10612.497297456366
2289,9566.940026999999,432.0699929999993,1412.640015,0.0,1355.599976,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,941.76001,0.0,0.0,0.0,0.0,1770.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.9399620000002,0.0,47.200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.9,0.0,81.62,1892.150065,87.330003,23.32,0.0,58.220002,205.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8871.140811012194,10612.497297456366
2290,9429.890008,432.0699929999993,1409.070006,0.0,1352.560056,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,939.380004,0.0,0.0,0.0,0.0,1725.010019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.79,0.0,44.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.65,0.0,79.17,1877.849935,86.669997,22.62,0.0,57.779998,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8816.667899667918,10612.497297456366
2291,9595.440089999996,0.10999999999924537,1430.820006,0.0,1385.520016,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,953.880004,0.0,0.0,0.0,0.0,1766.430019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.109981,0.0,44.349998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,79.8,1903.200065,87.840003,22.8,0.0,58.560002,204.18,391.559996,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8930.1605509172,10612.497297456366
2292,9607.940101,0.10999999999924537,1408.379973,0.0,1357.760008,0.0,0.0,0.0,0.0,8.19,0.0,0.0,0.0,938.919982,0.0,0.0,0.0,0.0,1739.450057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.090019,0.0,42.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.85000000000002,0.0,79.73,2038.400065,94.080003,22.78,0.0,62.720002,205.0,381.399992,42.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8831.2079017214,10612.497297456366
2293,9547.05013,0.10999999999924537,1397.2800300000001,0.0,1322.560056,0.0,0.0,0.0,0.0,8.36,0.0,0.0,0.0,931.52002,0.0,0.0,0.0,0.0,1735.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.399962,0.0,42.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.6,0.0,78.68,2059.850065,95.070003,22.48,0.0,63.380002,200.9,374.399992,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8753.230136543842,10612.497297456366
2294,9592.909932999997,158.56000499999925,1413.5399790000001,0.0,1317.760008,0.0,0.0,0.0,0.0,8.27,0.0,0.0,0.0,942.359986,0.0,0.0,0.0,0.0,1687.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.050019,0.0,43.110001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.10000000000002,0.0,77.98,2146.9499349999996,0.0,22.28,0.0,0.0,200.07999999999998,371.72,42.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8772.445768210498,10612.497297456366
2295,9692.679950999998,2305.5099399999986,1415.760039,0.0,1323.199952,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,943.840026,0.0,0.0,0.0,0.0,1769.659981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.3699999999999,0.0,43.130001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.2,0.0,78.96,0.0,0.0,22.56,0.0,0.0,205.82,382.920012,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8872.878072521731,10612.497297456366
2296,9649.639796,2191.6599349999988,1387.5599670000001,0.0,1321.439944,0.0,0.0,0.0,0.0,8.46,0.0,0.0,0.0,925.039978,0.0,0.0,0.0,0.0,1736.409981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.58,0.0,43.139999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.15,0.0,78.47,0.0,0.0,22.42,0.0,0.0,204.18,376.239992,0.0,158.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8870.389989105757,10612.497297456366
2297,9653.560002,44.70999999999925,1381.5599670000001,0.0,1342.800048,0.0,0.0,0.0,0.0,8.24,0.0,0.0,0.0,921.039978,0.0,0.0,0.0,0.0,1820.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.220019,0.0,42.400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.2,0.0,78.96,0.0,0.0,22.56,0.0,0.0,206.64000000000001,385.519988,0.0,159.46,1992.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8894.989139322746,10612.497297456366
2298,9693.859975,0.10999999999924537,1367.730012,0.0,1319.199952,0.0,0.0,0.0,0.0,8.11,0.0,0.0,0.0,911.820008,0.0,0.0,0.0,0.0,1829.889962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.67,0.0,40.799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.25,0.0,78.05,0.0,0.0,22.3,0.0,0.0,205.0,389.959992,0.0,156.74,1975.700046,171.800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8772.338432570388,10612.497297456366
2299,9748.770004999998,0.10999999999924537,1449.6900329999999,0.0,1318.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,966.460022,0.0,0.0,0.0,0.0,1802.909981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.550019,0.0,40.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.10000000000002,0.0,77.98,0.0,0.0,22.28,0.0,0.0,206.64000000000001,370.0,0.0,156.39999999999998,1987.6599540000002,172.839996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8748.061812558832,10612.497297456366
2300,9529.580076,0.10999999999924537,1404.480012,0.0,1287.119992,0.0,0.0,0.0,0.0,8.03,0.0,0.0,0.0,936.320008,0.0,0.0,0.0,0.0,1728.239981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.1400189999999,0.0,39.240002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.8,0.0,76.44,0.0,0.0,21.84,0.0,0.0,206.64000000000001,376.480012,0.0,151.3,1964.200046,170.800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8572.739856497958,10612.497297456366
2301,9650.659952999998,0.10999999999924537,1428.0,0.0,1329.199952,0.0,0.0,0.0,0.0,8.01,0.0,0.0,0.0,952.0,0.0,0.0,0.0,0.0,1754.459924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.180019,0.0,42.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.2,0.0,77.56,0.0,0.0,22.16,0.0,0.0,208.28,377.040008,0.0,149.60000000000002,1949.480046,169.520004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8559.250169144083,10612.497297456366
2302,9583.419808999999,0.10999999999924537,1461.0,0.0,1332.07996,0.0,0.0,0.0,0.0,8.19,0.0,0.0,0.0,974.0,0.0,0.0,0.0,0.0,1647.299943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.439962,0.0,42.009998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.9,0.0,77.42,0.0,0.0,22.12,0.0,0.0,211.56,369.559996,0.0,149.26,1945.799954,169.199996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8604.86608763377,10612.497297456366
2303,9451.819903999998,0.10999999999924537,1440.0,0.0,1328.719968,0.0,0.0,0.0,0.0,8.03,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,1626.969943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.33,0.0,39.810001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.4,0.0,75.32,0.0,0.0,21.52,0.0,0.0,209.1,368.239992,0.0,149.26,1920.5,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8514.191868837557,10612.497297456366
2304,9448.910040999997,0.10999999999924537,1449.0,0.0,1352.640016,0.0,0.0,0.0,0.0,8.06,0.0,0.0,0.0,966.0,0.0,0.0,0.0,0.0,1590.110038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.850038,0.0,39.439999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.85,0.0,75.53,0.0,0.0,21.58,0.0,0.0,210.73999999999998,364.0,0.0,151.64,1875.8799539999998,163.119996,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8540.356018968037,10612.497297456366
2305,9394.609896,0.10999999999924537,1433.519988,0.0,1338.479984,0.0,0.0,0.0,0.0,8.13,0.0,0.0,0.0,955.679992,0.0,0.0,0.0,0.0,1595.049943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.8599810000001,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.1,0.0,76.58,0.0,0.0,21.88,0.0,0.0,209.1,360.040008,0.0,149.26,1866.22,162.28,23.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8514.427482245002,10612.497297456366
2306,9457.569935,0.10999999999924537,1426.230012,0.0,1407.439944,0.0,0.0,0.0,0.0,8.26,0.0,0.0,0.0,950.820008,0.0,0.0,0.0,0.0,1633.239981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.449981,0.0,38.810001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.54999999999998,0.0,75.39,0.0,0.0,21.54,0.0,0.0,211.56,360.040008,0.0,145.17999999999998,1848.28,160.72,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8474.194559020543,10661.137910069709
