date_nr,Portfolio Value,Cash Value,ATRC Position 1 Value,BIO Position 1 Value,INTU Position 1 Value,MASI Position 1 Value,MSCI Position 1 Value,NXE Position 1 Value,AGI Position 1 Value,CCJ Position 1 Value,ACN Position 1 Value,BIO Position 2 Value,SBAC Position 1 Value,FSS Position 1 Value,A Position 1 Value,AAON Position 1 Value,PZZA Position 1 Value,ANSS Position 1 Value,JPM Position 1 Value,FUL Position 1 Value,EVTC Position 1 Value,ITT Position 1 Value,ITT Position 2 Value,OSK Position 1 Value,COOP Position 1 Value,ERIC Position 1 Value,IAC Position 1 Value,NTES Position 1 Value,PEGA Position 1 Value,SUZ Position 1 Value,PAAS Position 1 Value,ASB Position 1 Value,NMR Position 1 Value,ASX Position 1 Value,AEM Position 1 Value,DXC Position 1 Value,SNY Position 1 Value,DXC Position 2 Value,KFY Position 1 Value,ASX Position 2 Value,IP Position 1 Value,GOOG Position 1 Value,CSL Position 1 Value,RITM Position 1 Value,SBRA Position 1 Value,NHI Position 1 Value,USM Position 1 Value,CMA Position 1 Value,BIP Position 1 Value,VIAV Position 1 Value,VIAV Position 2 Value,EQNR Position 1 Value,EQNR Position 2 Value,ABEV Position 1 Value,AMN Position 1 Value,SIRI Position 1 Value,SIRI Position 2 Value,PFE Position 1 Value,WNS Position 1 Value,AGYS Position 1 Value,FHN Position 1 Value,EXLS Position 1 Value,FHN Position 2 Value,CWEN Position 1 Value,VGR Position 1 Value,BIP Position 2 Value,NOK Position 1 Value,OPCH Position 1 Value,FLEX Position 1 Value,ELP Position 1 Value,FLEX Position 2 Value,HAE Position 1 Value,LEG Position 1 Value,AGI Position 2 Value,Scaled ^GSPC,Investment Value
2311,8814.500124,0.04999999999984084,0.0,1443.420045,0.0,1406.719968,0.0,0.0,0.0,0.0,0.0,962.28003,0.0,0.0,0.0,0.0,1574.530057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52,983.060038,0.0,47.509998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.57,0.0,0.0,5.26,1238.580014,3.86,27.02,1043.119974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8561.308912144232,10661.137910069709
2312,8767.090087,0.04999999999984084,0.0,1462.320006,0.0,1394.0,0.0,0.0,0.0,0.0,0.0,974.880004,0.0,0.0,0.0,0.0,1535.200057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54,956.840019,0.0,45.889999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.14999999999999,0.0,0.0,5.24,1257.6200279999998,3.8,26.599999999999998,1025.959974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8403.272645802306,10661.137910069709
2313,8587.449894,0.04999999999984084,0.0,1434.7199699999999,0.0,1382.95996,0.0,0.0,0.0,0.0,0.0,956.47998,0.0,0.0,0.0,0.0,1475.350038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,931.3800000000001,0.0,44.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.17,0.0,0.0,5.16,1225.839972,3.67,25.689999999999998,1024.1399740000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8281.608901938156,10661.137910069709
2314,8653.929981,0.04999999999984084,0.0,1466.129973,0.0,1405.280032,0.0,0.0,0.0,0.0,0.0,977.419982,0.0,0.0,0.0,0.0,1480.4799620000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47,930.430019,0.0,44.360001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.33,0.0,0.0,5.12,1202.459986,3.63,25.41,1036.3600259999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8269.105652042774,10661.137910069709
2315,8740.720081,0.04999999999984084,0.0,1477.649964,0.0,1431.04004,0.0,0.0,0.0,0.0,0.0,985.099976,0.0,0.0,0.0,0.0,1482.190038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,967.8599810000001,0.0,45.990002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.92,0.0,0.0,5.3,1200.640028,3.51,24.57,1037.400052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8405.352856359399,10661.137910069709
2316,8664.799882999998,0.04999999999984084,0.0,1434.0,0.0,1385.119992,0.0,0.0,0.0,0.0,0.0,956.0,0.0,0.0,0.0,0.0,1526.649962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,963.4899810000001,0.0,46.330002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.82,0.0,0.0,5.3,1194.339972,3.64,25.48,1047.2799739999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8346.676067646556,10661.137910069709
2317,8742.130027999998,0.04999999999984084,0.0,1464.839997,0.0,1401.280032,0.0,0.0,0.0,0.0,0.0,976.559998,0.0,0.0,0.0,0.0,1524.559962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,973.560038,0.0,47.029999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.87,0.0,0.0,5.42,1192.100028,3.61,25.27,1049.619974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8493.260443218307,10661.137910069709
2318,8563.289916,5.469999999999841,0.0,1409.609985,0.0,1373.839968,0.0,0.0,0.0,0.0,0.0,939.73999,0.0,0.0,0.0,0.0,1520.190038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,950.3800000000001,0.0,46.860001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.75,0.0,0.0,0.0,1168.4399859999999,3.64,25.48,1042.599948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8399.6693238754,10661.137910069709
2319,8640.760008000001,5.469999999999841,0.0,1402.5599670000001,0.0,1397.760008,0.0,0.0,0.0,0.0,0.0,935.039978,0.0,0.0,0.0,0.0,1564.649962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34,948.100038,0.0,46.290001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.71,0.0,0.0,0.0,1171.100028,3.71,25.97,1061.060026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8474.580964322478,10661.137910069709
2320,8760.900134,0.04999999999984084,0.0,1440.870027,0.0,1413.04004,0.0,0.0,0.0,0.0,0.0,960.580018,0.0,0.0,0.0,0.0,1569.780057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39,971.090019,0.0,47.290001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.41000000000001,0.0,0.0,0.0,1190.839972,3.8,26.599999999999998,1057.1599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8584.599617982401,10661.137910069709
2321,8519.119920000001,0.04999999999984084,0.0,1398.629973,0.0,1393.119992,0.0,0.0,0.0,0.0,0.0,932.419982,0.0,0.0,0.0,0.0,1502.5200379999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,937.46,0.0,45.380001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.08,0.0,0.0,0.0,1161.4399859999999,3.68,25.76,1040.2599480000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8443.269434478827,10661.137910069709
2322,8459.690035999998,0.04999999999984084,0.0,1368.9600209999999,0.0,1395.359984,0.0,0.0,0.0,0.0,0.0,912.640014,0.0,0.0,0.0,0.0,1470.030057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,957.79,0.0,44.990002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.14999999999999,0.0,0.0,0.0,1157.799958,3.61,25.27,1044.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8468.468614707761,10661.137910069709
2323,8446.260049,0.04999999999984084,0.0,1382.339997,0.0,1383.04004,0.0,0.0,0.0,0.0,0.0,921.559998,0.0,0.0,0.0,0.0,1448.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46,945.060038,0.0,44.900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8,0.0,0.0,0.0,1162.0,3.77,26.39,1050.1399740000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8516.229144280762,10661.137910069709
2324,8534.11999,0.04999999999984084,0.0,1411.649964,0.0,1388.560056,0.0,0.0,0.0,0.0,0.0,941.099976,0.0,0.0,0.0,0.0,1445.709924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52,951.33,0.0,45.240002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.52,0.0,0.0,0.0,1196.720042,3.75,26.25,1045.7200260000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8530.254984405463,10661.137910069709
2325,8478.080105,0.04999999999984084,0.0,1413.0,0.0,1381.119992,0.0,0.0,0.0,0.0,0.0,942.0,0.0,0.0,0.0,0.0,1446.850038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49,926.060038,0.0,45.369999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.24000000000001,0.0,0.0,0.0,1175.4399859999999,3.84,26.88,1039.7400519999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8516.829699722422,10661.137910069709
2326,8530.05994,0.04999999999984084,0.0,1415.910003,0.0,1410.319944,0.0,0.0,0.0,0.0,0.0,943.940002,0.0,0.0,0.0,0.0,1426.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57,961.970019,0.0,45.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.43,0.0,0.0,0.0,1168.859972,3.9,27.3,1046.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8638.086094012797,10661.137910069709
2327,8516.76994,0.04999999999984084,0.0,1415.339997,0.0,1428.319944,0.0,0.0,0.0,0.0,0.0,943.559998,0.0,0.0,0.0,0.0,1419.680019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78,957.79,0.0,45.919998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.99000000000001,0.0,0.0,0.0,1144.779958,3.96,27.72,1049.880026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8687.455081898283,10661.137910069709
2328,8659.679811,0.04999999999984084,0.0,1437.0599670000001,0.0,1476.319944,0.0,0.0,0.0,0.0,0.0,958.039978,0.0,0.0,0.0,0.0,1423.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,980.399962,0.0,48.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.81,0.0,0.0,0.0,1161.4399859999999,3.97,27.790000000000003,1060.799974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8812.871897302843,10661.137910069709
2329,8595.940012,0.04999999999984084,0.0,1394.4600209999999,0.0,1475.92004,0.0,0.0,0.0,0.0,0.0,929.640014,0.0,0.0,0.0,0.0,1429.180019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,968.6199999999999,0.0,48.099998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.55,0.0,0.0,0.0,1162.839972,3.96,27.72,1075.099948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8845.46935739816,10710.001458824196
2330,8513.229991,0.04999999999984084,0.0,1386.9600209999999,0.0,1457.599976,0.0,0.0,0.0,0.0,0.0,924.640014,0.0,0.0,0.0,0.0,1426.139962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,950.569981,0.0,47.639999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.22,0.0,0.0,0.0,1146.459986,3.84,26.88,1063.400052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8794.192418407014,10710.001458824196
2331,8558.740041,0.04999999999984084,0.0,1391.399964,0.0,1462.400024,0.0,0.0,0.0,0.0,0.0,927.599976,0.0,0.0,0.0,0.0,1440.7700379999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86,938.600038,0.0,46.889999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.58999999999999,0.0,0.0,0.0,1160.600028,3.96,27.72,1080.299974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8772.274032044168,10710.001458824196
2332,8610.540046999999,0.04999999999984084,0.0,1398.7199699999999,0.0,1494.400024,0.0,0.0,0.0,0.0,0.0,932.47998,0.0,0.0,0.0,0.0,1453.1200569999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,948.67,0.0,47.740002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.52,0.0,0.0,0.0,1146.040014,3.99,27.93,1079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8803.671432115596,10710.001458824196
2333,8640.520071,0.04999999999984084,0.0,1409.850036,0.0,1494.640016,0.0,0.0,0.0,0.0,0.0,939.900024,0.0,0.0,0.0,0.0,1430.319981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89,948.67,0.0,47.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.36,0.0,0.0,0.0,1173.0600140000001,4.08,28.560000000000002,1084.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8812.442554742407,10710.001458824196
2334,8714.230120999999,0.04999999999984084,0.0,1416.0300300000001,0.0,1512.560056,0.0,0.0,0.0,0.0,0.0,944.02002,0.0,0.0,0.0,0.0,1457.299943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,960.2600189999999,0.0,46.299999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.24000000000001,0.0,0.0,0.0,1180.6200279999998,4.06,28.419999999999998,1086.540026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8812.078138137907,10710.001458824196
2335,8733.0999,0.04999999999984084,0.0,1430.489961,0.0,1529.280032,0.0,0.0,0.0,0.0,0.0,953.659974,0.0,0.0,0.0,0.0,1450.459924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,928.529981,0.0,45.669998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.96,0.0,0.0,0.0,1209.740056,3.98,27.86,1075.619974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8775.641217278524,10710.001458824196
2336,8860.880009999999,0.04999999999984084,0.0,1457.129973,0.0,1570.400024,0.0,0.0,0.0,0.0,0.0,971.419982,0.0,0.0,0.0,0.0,1461.860038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,939.7399810000001,0.0,46.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.73,0.0,0.0,0.0,1224.4399859999999,4.05,28.349999999999998,1078.2200260000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8892.029826947271,10710.001458824196
2337,8756.93984,0.04999999999984084,0.0,1437.75,0.0,1533.359984,0.0,0.0,0.0,0.0,0.0,958.5,0.0,0.0,0.0,0.0,1464.139962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96,923.399962,0.0,45.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.68,0.0,0.0,0.0,1213.799958,3.96,27.72,1070.939974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8873.628896572778,10710.001458824196
2338,8795.830165,0.04999999999984084,0.0,1444.5300300000001,0.0,1537.680056,0.0,0.0,0.0,0.0,0.0,963.02002,0.0,0.0,0.0,0.0,1474.780057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92,943.729962,0.0,45.669998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.17,0.0,0.0,0.0,1212.680042,3.99,27.93,1070.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8902.966504929236,10710.001458824196
2339,8749.890006,0.04999999999984084,0.0,1437.480012,0.0,1536.880008,0.0,0.0,0.0,0.0,0.0,958.320008,0.0,0.0,0.0,0.0,1470.409981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39,953.6099810000001,0.0,46.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.980000000000004,0.0,0.0,0.0,1191.680042,3.88,27.16,1054.299974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8910.580502646048,10710.001458824196
2340,8836.410161999998,0.04999999999984084,0.0,1459.199982,0.0,1571.760008,0.0,0.0,0.0,0.0,0.0,972.799988,0.0,0.0,0.0,0.0,1458.440038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,957.600038,0.0,46.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.209999999999994,0.0,0.0,0.0,1223.740056,3.93,27.51,1046.2400519999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8909.829680739611,10710.001458824196
2341,8649.949972,0.04999999999984084,0.0,1377.2100209999999,0.0,1564.880008,0.0,0.0,0.0,0.0,0.0,918.140014,0.0,0.0,0.0,0.0,1420.6299430000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31,957.600038,0.0,45.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.86,0.0,0.0,0.0,1231.02,3.8,26.599999999999998,1036.099948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8856.793489396881,10710.001458824196
2342,8717.17,0.04999999999984084,0.0,1401.75,0.0,1568.239992,0.0,0.0,0.0,0.0,0.0,934.5,0.0,0.0,0.0,0.0,1428.610038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31,949.810038,0.0,47.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.51,0.0,0.0,0.0,1242.779958,3.84,26.88,1045.459974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8864.79284799003,10710.001458824196
2343,8641.710022,0.04999999999984084,0.0,1385.399964,0.0,1568.479984,0.0,0.0,0.0,0.0,0.0,923.599976,0.0,0.0,0.0,0.0,1413.600038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31,934.800019,0.0,45.959999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.93,0.0,0.0,0.0,1233.680042,3.78,26.459999999999997,1037.6599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8872.341919750903,10710.001458824196
2344,8401.740053999998,0.04999999999984084,0.0,1311.8099670000001,0.0,1527.520016,0.0,0.0,0.0,0.0,0.0,874.539978,0.0,0.0,0.0,0.0,1385.290076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23,922.069981,0.0,43.599998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.11,0.0,0.0,0.0,1218.419986,3.69,25.83,1022.580052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8732.06257423204,10710.001458824196
2345,8327.240166999998,0.04999999999984084,0.0,1308.0,0.0,1495.280032,0.0,0.0,0.0,0.0,0.0,872.0,0.0,0.0,0.0,0.0,1379.780057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27,924.350038,0.0,43.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.69,0.0,0.0,0.0,1204.5600140000001,3.65,25.55,1004.380026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8698.521086362405,10710.001458824196
2346,8407.900179999999,0.04999999999984084,0.0,1309.350036,0.0,1502.800048,0.0,0.0,0.0,0.0,0.0,872.900024,0.0,0.0,0.0,0.0,1403.530057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39,961.590019,0.0,45.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.459999999999994,0.0,0.0,0.0,1208.759944,3.7,25.900000000000002,1007.2400519999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8868.717653552156,10710.001458824196
2347,8536.030001,0.04999999999984084,0.0,1352.370027,0.0,1513.119992,0.0,0.0,0.0,0.0,0.0,901.580018,0.0,0.0,0.0,0.0,1421.010019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49,983.6300000000001,0.0,45.619999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.720000000000006,0.0,0.0,0.0,1208.899972,3.8,26.599999999999998,1011.139974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8941.912976761538,10710.001458824196
2348,8623.599917,0.04999999999984084,0.0,1361.730012,0.0,1512.479984,0.0,0.0,0.0,0.0,0.0,907.820008,0.0,0.0,0.0,0.0,1421.389962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46,1013.649962,0.0,46.310001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.93,0.0,0.0,0.0,1242.080014,3.78,26.459999999999997,1019.4599740000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8938.460446729121,10759.088965510473
